Winery,Year,Wine ID,Wine,Rating,num_review,price,Country,Region
Quinta de Chocapalha,2013,2051653,CH 2013,4.1,116,35.9,Portugal,Lisboa
Fonte do Ouro,2012,2424181,Tinto Reserva 2012,3.9,176,14.9,Portugal,Dão
Casal Sta. Maria,2007,2530895,Ramisco Colares Tinto 2007,4.1,52,36.0,Portugal,Lisboa
Herdade de São Miguel,2015,7689151,The Friends Collection 2015,4.4,47,39.95,Portugal,Alentejano
Quinta do Pôpa,2012,3190986,Pôpa TN 2012,4.1,81,21.9,Portugal,Douro
Quinta do Pôpa,2014,1268582,Pôpa TR 2014,0.0,3,30.9,Portugal,Douro
Kompassus,2019,8471042,Reserva Baga Vinhas Velhas 2019,4.0,121,13.5,Portugal,Bairrada
Quinta da Basilia,2017,2085281,Old Vines Super Premium Tinto 2017,4.2,38,37.9,Portugal,Douro
Quinta do Cardo,2016,2599807,Touriga Nacional Reserva 2016,4.2,268,14.9,Portugal,Beira Interior
Cortes de Cima,2015,5456890,Amphora 2015,4.0,389,16.9,Portugal,Alentejano
Amoreira da Torre,2018,1796405,Reserva 2018,0.0,23,16.98,Portugal,Alentejano
Quinta do Romeu,2019,1883256,Reserva Tinto 2019,4.1,29,22.0,Portugal,Douro
Quinta do Rol,2011,2646314,Reserva Pinot Noir 2011,0.0,21,24.6,Portugal,Lisboa
Caves Transmontanas,2018,1542559,Vértice Grande Reserva Tinto 2018,0.0,23,22.0,Portugal,Douro
Herdade Monte Da Cal,2012,1364354,Reserva Tinto 2012,3.8,405,10.9,Portugal,Alentejo
Quinta dos Termos,2017,2169643,Reserva Talhao da Serra 2017,4.2,143,14.08,Portugal,Beira Interior
Quinta Casa Amarela,2013,2280924,Elísio Grande Reserva 2013,4.3,196,53.5,Portugal,Douro
Quinta do Grifo (Terras do Grifo),2015,1535474,Grande Reserva Tinto 2015,4.4,315,36.5,Portugal,Douro
Odisseia,2021,2367061,Tinto 2021,0.0,5,7.7,Portugal,Douro
Ávidos,2016,6158678,Amávio 2016,3.9,64,10.5,Portugal,Douro
Quinta dos Termos,2018,1956157,Reserva do Patrão Tinto 2018,4.2,519,10.95,Portugal,Beira Interior
Quinta do Vale da Perdiz,2016,1155622,Cistus Reserva Tinto 2016,4.0,225,12.5,Portugal,Douro
Sericaia,2017,7037890,Tapada do Coronel Tinto 2017,0.0,12,20.91,Portugal,Alentejo
Agri-Roncão,2005,1606766,Quinta da Levandeira do Roncão Grande Reserva 2005,4.2,93,19.95,Portugal,Douro
Quinta do Cerrado,2018,1263434,Príncipe do Dão Tinto 2018,0.0,11,35.91,Portugal,Dão
Encosta do Guadiana,2014,5217506,Reserva Tinto 2014,3.7,83,5.94,Portugal,Alentejano
Alves de Sousa,2009,1721323,Reserva Pessoal Tinto 2009,0.0,5,49.95,Portugal,Douro
Quinta do Carmo,2014,1117316,Tinto 2014,3.9,1215,19.45,Portugal,Alentejano
Quinta do Penedo do Salto - Ariso,2021,1200912,Falgaroso Tinto 2021,0.0,2,5.2,Portugal,Douro
Casa de Santa Vitoria,2008,2017939,Touriga Nacional 2008,3.5,69,15.8,Portugal,Alentejano
C. da Silva,2018,1244420,Dalva Reserva Tinto 2018,0.0,10,23.17,Portugal,Douro
Quinta do Penedo do Salto - Ariso,2020,1200912,Falgaroso Tinto 2020,0.0,8,5.2,Portugal,Douro
Quinta do Penedo do Salto - Ariso,2019,2015488,Reserva 2019,3.9,55,9.0,Portugal,Douro
Quinta do Penedo do Salto - Ariso,2018,2015488,Reserva 2018,0.0,19,9.0,Portugal,Douro
Villa Alvor,2021,9365481,Negra-Mole 2021,0.0,23,11.9,Portugal,Algarve
Azamor,2014,1596770,Icon d'Azamor 2014,0.0,2,25.0,Portugal,Alentejano
Valle Pradinhos,2007,1236092,Tinto 2007,3.9,164,33.8,Portugal,Trás-os-Montes
Herdade da Ajuda,2011,2658364,Reserva Tinto 2011,3.9,127,20.0,Portugal,Alentejano
Caves Primavera,2017,1881546,Tinto 2017,0.0,1,5.75,Portugal,Bairrada
Maria do Carmo,2017,5069347,Tinto 2017,0.0,11,49.0,Portugal,Lisboa
Churchill's,2005,1467162,Quinta da Gricha Vinhas Velhas 2005,4.1,47,64.95,Portugal,Douro
Quinta Vale d'Aldeia,2018,4107501,Tinto 2018,3.9,133,8.45,Portugal,Douro
Almeida Garrett,2018,1614453,TNT Touriga Nacional - Trincadeira 2018,4.1,113,8.5,Portugal,Beiras
Horta Osorio,2014,5171932,Touriga Nacional 2014,4.1,74,21.9,Portugal,Douro
Álvaro Martinho Lopes,2016,4107548,Mafarrico Tinto 2016,0.0,4,25.0,Portugal,Douro
Infinitude,2018,5964768,Merlot 2018,0.0,6,22.5,Portugal,Lisboa
Quinta de Pancas,2011,1221963,Grande Escolha 2011,3.8,324,27.75,Portugal,Lisboa
Herdade do Menir,2017,2375911,Couteiro-Mor Colheita Tinto 2017,3.5,87,3.5,Portugal,Alentejo
Villa Alvor,2021,7221610,Tinto 2021,3.8,87,5.95,Portugal,Algarve
Herdade de Gâmbia,2020,6058139,Reserva Tinto 2020,0.0,3,9.95,Portugal,Península de Setúbal
Monsaraz,2020,75615,Alentejo Tinto 2020,0.0,12,3.25,Portugal,Alentejo
Douro Boys,2011,1639135,Cuvée 2011,4.8,123,888.0,Portugal,Douro
Herdade de Gâmbia,2019,1311135,Tinto 2019,3.7,398,4.95,Portugal,Península de Setúbal
Castelo Rodrigo,2019,6073701,Conde Reserva Tinto 2019,0.0,1,9.1,Portugal,Beira Interior
Quinta de Pancas,2015,75035,Cabernet Sauvignon 2015,3.8,29,21.0,Portugal,Lisboa
Vinha Paz,2022,2148279,Colheita Tinto 2022,0.0,1,10.5,Portugal,Dão
Sovibor,2015,1148668,Borba Reserva 2015,3.5,284,9.79,Portugal,Alentejo
Fagote,2001,1265498,Reserva Tinto 2001,0.0,6,11.2,Portugal,Douro
Quinta do Cardo,2019,1171515,Tinto 2019,0.0,3,7.95,Portugal,Beira Interior
Alves de Sousa,2013,6264579,Quinta da Oliveirinha Vinha Franca Tinto 2013,4.5,71,63.49,Portugal,Douro
Terras de Mogadouro,2018,6231997,Tinto 2018,0.0,22,7.49,Portugal,Trás-os-Montes
Duorum,2008,2314930,O.Leucura Cota 400 Reserva 2008,4.5,118,99.0,Portugal,Douro
Quinta do Estanho,2011,1223109,Reserva Tinto 2011,3.7,140,19.95,Portugal,Douro
Folha do Meio,2019,1613213,Tinto 2019,3.9,36,8.95,Portugal,Alentejano
Herdade dos Coteis,2018,1500042,Grande Escolha 2018,4.2,237,13.95,Portugal,Alentejano
Adega 23,2019,9967910,Syrah Tinto 2019,0.0,22,14.0,Portugal,Beira Interior
Cortes de Cima,2011,8039,Incógnito 2011,4.5,897,149.5,Portugal,Alentejano
Esporão,2011,1803078,Esporão Private Selection Tinto 2011,4.2,3333,79.95,Portugal,Alentejo
Monsaraz,2011,3351321,Syrah Alentejo 2011,0.0,19,14.95,Portugal,Alentejo
Lagoalva,2021,3980225,Barrel Selection Tinto 2021,0.0,0,10.55,Portugal,Tejo
Jose Carvalheira,2014,2372316,Æquinoctium Autumnus Grande Reserva Tinto 2014,0.0,5,24.9,Portugal,Bairrada
Fonte d'Avis,2007,1484709,Reserva 2007,0.0,23,19.95,Portugal,Alentejo
Quinta do Sobreiró de Cima,2021,2118579,QSC 2021,0.0,0,5.55,Portugal,Transmontano
Casa de Mouraz,2019,1366406,Dão Tinto 2019,3.8,26,11.9,Portugal,Dão
Quinta de Alcube,2019,2144381,Castelão 2019,4.1,50,6.2,Portugal,Setúbal
Rui Reguinga,2018,3819402,Intensus 2018,3.7,161,3.99,Portugal,Alentejano
Passagem,2018,2040159,Tinto 2018,0.0,0,14.46,Portugal,Douro
Cadão,2016,1256623,Tinto 2016,3.5,106,40.5,Portugal,Douro
Quinta das Tecedeiras,2008,1163127,Flor das Tecedeiras 2008,3.9,79,42.0,Portugal,Douro
100 Hectares,2019,5151511,Tinto 2019,3.6,27,8.0,Portugal,Douro
D. Graça,2019,2255909,Grande Reserva 2019,0.0,2,46.9,Portugal,Douro
Quinta dos Vales,2012,1906212,Dialog Tinto 2012,3.9,64,25.4,Portugal,Algarve
José Maria da Fonseca,2020,94381,Pasmados Tinto 2020,0.0,0,10.0,Portugal,Península de Setúbal
Alves de Sousa,2021,1183222,Vale da Raposa Reserva Tinto 2021,0.0,5,10.0,Portugal,Douro
Niepoort,2003,8967,Douro Batuta Tinto 2003,4.4,116,99.0,Portugal,Douro
Maria do Carmo,2017,5069347,Tinto 2017,0.0,11,49.0,Portugal,Lisboa
Ramos Pinto,2016,6831112,Tinta da Barca 2016,4.7,70,69.5,Portugal,Douro
Muxagat,2014,2026442,Douro Cisne Tinto 2014,3.5,27,29.0,Portugal,Douro
Quinta do Quetzal,2016,1983587,Cabernet Sauvignon 2016,4.1,74,26.9,Portugal,Alentejo
Encontro,2015,75652,Grande 2015,0.0,0,5.5,Portugal,Bairrada
Terras de Estremoz,2019,1159918,Tinto 2019,3.7,662,19.49,Portugal,Alentejano
Quinta do Penedo do Salto - Ariso,2019,2015488,Reserva 2019,3.9,55,9.0,Portugal,Douro
Quinta do Penedo do Salto - Ariso,2018,2015488,Reserva 2018,0.0,19,9.0,Portugal,Douro
Villa Alvor,2021,9365481,Negra-Mole 2021,0.0,23,11.9,Portugal,Algarve
Quinta de Ventozelo,2017,6765830,Azul de Ventozelo 2017,3.5,245,10.03,Portugal,Douro
São Domingos,2016,2172974,Reserva Bairrada 2016,3.7,45,6.61,Portugal,Bairrada
Tiago Cabaço,2018,3348910,Alicante Bouschet 2018,4.1,314,13.11,Portugal,Alentejo
Pátria,2013,3743958,Alentejo Reserva 2013,3.3,244,3.59,Portugal,Alentejo
Adega Cooperativa de Borba,2015,5050436,Senses Petit Verdot 2015,3.8,53,6.85,Portugal,Alentejo
Lavradores de Feitoria,2015,1855353,Quinta Da Costa Das Aguaneiras 2015,4.2,148,21.8,Portugal,Douro
Solar dos Lobos,2013,1571703,Touriga Nacional 2013,3.8,86,13.9,Portugal,Alentejano
Selores,2019,2786497,Tinto 2019,0.0,6,10.95,Portugal,Douro
Monte da Ravasqueira,2013,1648179,Vinha das Romãs Tinto 2013,4.0,1069,21.9,Portugal,Alentejano
Casas do Coro,2020,8471327,Entrada Tinto 2020,0.0,5,12.4,Portugal,Beira Interior
Poeira,2006,1184120,Pó de Poeira Tinto 2006,3.9,51,34.75,Portugal,Douro
Quinta dos Termos,2017,6762706,Reserva Vinha das Colmeias Tinto 2017,4.2,273,13.91,Portugal,Beira Interior
Mapa,2017,4441946,Flor de Mapa 2017,3.9,64,11.5,Portugal,Douro
Pereira de Melo,2018,4483637,Primado Tinto 2018,0.0,1,20.0,Portugal,Dão
Palato do Côa,2017,1615427,Grande Reserva 2017,0.0,1,47.0,Portugal,Douro
Alves de Sousa,2019,1696074,Vale da Raposa Tinto 2019,0.0,4,5.95,Portugal,Douro
Flor de Nelas,2015,3756069,Terras de Senhorim Emiliano Campos Tinto 2015,0.0,20,16.0,Portugal,Dão
Quinta do Vallado,2016,16966,Touriga Nacional 2016,4.0,1122,23.0,Portugal,Douro
Terra Franca,2016,1172331,Tinto 2016,3.0,43,2.75,Portugal,Dão
Souvall,2020,7251689,Reserva Tinto 2020,0.0,1,10.0,Portugal,Beira Interior
Herdade do Menir,2021,2375911,Couteiro-Mor Colheita Tinto 2021,0.0,2,3.5,Portugal,Alentejo
Paulo Laureano,2018,1253937,Vinha Das Lebres Tinto 2018,3.6,245,4.95,Portugal,Alentejano
Mapa,2013,1384466,Tinto 2013,4.0,235,20.95,Portugal,Douro
Niepoort,2012,8976,Douro Vertente Tinto 2012,3.8,247,37.5,Portugal,Douro
Vale da Judia,2021,1656893,Tinto 2021,0.0,1,2.95,Portugal,Península de Setúbal
Quinta dos Termos,2017,1189511,Tinto 2017,3.9,734,4.45,Portugal,Beira Interior
Quinta de Pancas,2017,5515829,Grande Reserva Tinto 2017,4.2,35,34.5,Portugal,Lisboa
Douro Boys,2017,1639135,Cuvée 2017,4.7,47,795.0,Portugal,Douro
Quinta Vale D. Maria,2015,4991244,Valleys Douro Tinto 2015,4.1,880,23.95,Portugal,Douro
Quinta do Carneiro,2021,1434958,Tinto 2021,0.0,0,6.9,Portugal,Alenquer
Fonte d'Avis,2007,1484709,Reserva 2007,0.0,23,19.95,Portugal,Alentejo
Quinta do Sobreiró de Cima,2021,2118579,QSC 2021,0.0,0,5.55,Portugal,Transmontano
Casa de Mouraz,2019,1366406,Dão Tinto 2019,3.8,26,11.9,Portugal,Dão
Herdade Tapada do Falcão,2009,1808495,Rocha Rosa 2009,0.0,8,13.95,Portugal,Alentejano
Herdade das Servas,2020,1192970,Vinhas Velhas Estremoz 2020,0.0,1,26.9,Portugal,Alentejo
Quinta do Côtto,1998,22302,Tinto 1998,0.0,12,24.89,Portugal,Douro
Alves de Sousa,2009,1721323,Reserva Pessoal Tinto 2009,0.0,5,49.95,Portugal,Douro
Quinta do Carmo,2014,1117316,Tinto 2014,3.9,1215,19.45,Portugal,Alentejano
Herdade Tapada do Falcão,2010,1808495,Rocha Rosa 2010,0.0,11,9.99,Portugal,Alentejano
Piano,2011,1566747,Grande Reserva 2011,4.1,114,49.5,Portugal,Douro
Quinta Vale D. Maria,2001,1257585,Casa de Casal de Loivos 2001,0.0,22,12.99,Portugal,Douro
Rebelde,2020,2851133,Lisboa Tinto 2020,0.0,0,3.95,Portugal,Lisboa
Herdade das Servas,2004,1192972,Alicante Bouschet Reserva Estremoz 2004,0.0,16,49.0,Portugal,Alentejo
José Maria da Fonseca,1998,94320,José de Sousa Mayor Alentejano 1998,0.0,9,39.95,Portugal,Alentejano
Sagrado,2017,5148631,Vinhas Velhas Tinto 2017,3.9,95,53.8,Portugal,Douro
Vale Barqueiros,2007,1446295,Limited Edition Garrafeira 2007,4.1,72,39.95,Portugal,Alentejano
Quinta dos Termos,2017,6762706,Reserva Vinha das Colmeias Tinto 2017,4.2,273,13.91,Portugal,Beira Interior
Mapa,2017,4441946,Flor de Mapa 2017,3.9,64,11.5,Portugal,Douro
Herdade de Gâmbia,2019,1311135,Tinto 2019,3.7,398,4.95,Portugal,Península de Setúbal
Castelo Rodrigo,2019,6073701,Conde Reserva Tinto 2019,0.0,1,9.1,Portugal,Beira Interior
Paulo Laureano,2018,1253937,Vinha Das Lebres Tinto 2018,3.6,245,4.95,Portugal,Alentejano
Quinta de Pancas,2015,75035,Cabernet Sauvignon 2015,3.8,29,21.0,Portugal,Lisboa
Vinha Paz,2022,2148279,Colheita Tinto 2022,0.0,1,10.5,Portugal,Dão
Sovibor,2015,1148668,Borba Reserva 2015,3.5,284,9.79,Portugal,Alentejo
Quinta de Pancas,2011,1221963,Grande Escolha 2011,3.8,324,27.75,Portugal,Lisboa
Quinta do Quetzal,2016,1983587,Cabernet Sauvignon 2016,4.1,74,26.9,Portugal,Alentejo
100 Hectares,2019,5151511,Tinto 2019,3.6,27,8.0,Portugal,Douro
Duas Árvores,2018,3619112,Reserva 2018,4.3,100,31.0,Portugal,Douro
Herdade da Rocha,2016,7943927,Grande Reserva Tinto 2016,4.6,55,75.0,Portugal,Alentejo
Agrimota,2019,11050913,Duris Reserva 2019,4.1,59,15.95,Portugal,Douro
Clama,2014,1895801,Reserva 2014,3.9,68,45.0,Portugal,Douro
Fragulho,2019,1271895,Tinto 2019,4.1,31,10.5,Portugal,Douro
Santo Graal,2019,6670656,Tinto 2019,3.6,41,7.0,Portugal,Douro
Selores,2020,2786497,Tinto 2020,0.0,5,12.5,Portugal,Douro
Quinta de Tourais,2018,1149941,Tourónio Rouge 2018,0.0,23,12.0,Portugal,Douro
Quilate,2017,7233021,Reserva Touriga Franca 2017,4.0,107,11.89,Portugal,Douro
Quinta do Banco,2015,3955378,Grande Reserva 2015,4.6,57,44.5,Portugal,Douro
Da Chinchorra,2017,1462164,Douro Grande Reserva Tinto 2017,4.3,38,19.9,Portugal,Douro
Quinta Grande,2012,2592960,Reserva 2012,0.0,1,34.5,Portugal,Ribatejo
Quinta do Côtto,2015,6259965,Vinha Do Dote 2015,4.2,308,20.0,Portugal,Douro
Quinta da Barca,2014,2869500,Busto Grande Escolha Touriga Nacional 2014,4.1,75,25.0,Portugal,Douro
Couquinho,2017,1209304,Grande Reserva Tinto 2017,0.0,22,52.5,Portugal,Douro
Quinta do Noval,2013,1302544,Touriga Nacional Douro 2013,4.2,57,34.0,Portugal,Douro
Quinta do Monte Travesso,2018,1233912,Reserva 2018,4.0,176,15.5,Portugal,Douro
Quinta Nova de Nossa Senhora do Carmo,2015,1272205,Douro Grande Reserva Referéncia 2015,4.4,356,65.0,Portugal,Douro
Cortes do Tua,2020,5579352,Reserva Tinto 2020,4.2,93,11.5,Portugal,Douro
Quinta dos Aciprestes,2014,8464684,Grande Reserva Talhão 14 2014,4.6,37,77.5,Portugal,Douro
Hidrângeas,2009,1715692,Bons Anos 2009,3.9,32,38.5,Portugal,Douro
Trilho da Raposa,2021,2278237,Tinto 2021,0.0,0,8.5,Portugal,Dão
Messias,2011,3058858,S. Miguel Dao Vinho Tinto 2011,0.0,1,5.95,Portugal,Dão
Selores,2019,2749754,Milagre Tinto 2019,3.8,48,6.5,Portugal,Douro
Quinta Vale D. Maria,2013,1896436,Vinha da Francisca Douro 2013,4.5,430,72.5,Portugal,Douro
Giz,2018,7045424,Vinha das Cavaleiras 2018,4.4,45,43.9,Portugal,Bairrada
Adega Cooperativa de Vila Flor,2017,2034238,Fonte Romana Reserva 2017,0.0,19,12.0,Portugal,Douro
100 Hectares,2021,2005764,Vinhas Velhas 2021,4.3,25,22.5,Portugal,Douro
Quinta dos Vales,2012,1906212,Dialog Tinto 2012,3.9,64,25.4,Portugal,Algarve
Herdade de São Miguel,2015,7689151,The Friends Collection 2015,4.4,47,39.95,Portugal,Alentejano
Kompassus,2019,8471042,Reserva Baga Vinhas Velhas 2019,4.0,121,13.5,Portugal,Bairrada
Fonte do Ouro,2012,2424181,Tinto Reserva 2012,3.9,176,14.9,Portugal,Dão
Carregosa,2011,6009614,Reserva Especial Origens 2011,4.5,391,38.5,Portugal,Douro
Sagrado,2009,5148631,Vinhas Velhas Tinto 2009,4.4,179,29.5,Portugal,Douro
Quinta da Boavista,2016,4925607,Boa-Vista Reserva 2016,4.4,448,45.0,Portugal,Douro
Valle de Passos,2015,5557798,Reserva Tinto 2015,4.0,160,16.7,Portugal,Trás-os-Montes
Quinta Nova de Nossa Senhora do Carmo,2017,7664098,Aeternus 2017,4.5,116,138.0,Portugal,Douro
Desconhecido,2017,6200153,Reserva 2017,4.1,35,15.0,Portugal,Douro
Quinta de Ventozelo,2014,5935915,Essencia 2014,4.4,138,38.9,Portugal,Douro
Cortes de Cima,2015,5456890,Amphora 2015,4.0,389,16.9,Portugal,Alentejano
Castelo de Azurara,2017,6852725,Alfrocheiro 2017,0.0,7,7.9,Portugal,Dão
Casal Sta. Maria,2007,2530895,Ramisco Colares Tinto 2007,4.1,52,36.0,Portugal,Lisboa
Quinta do Pôpa,2012,3190986,Pôpa TN 2012,4.1,81,21.9,Portugal,Douro
Falua,1999,1588687,Duas Castas 1999,0.0,0,3.99,Portugal,Ribatejo
Quinta de Chocapalha,2013,2051653,CH 2013,4.1,116,35.9,Portugal,Lisboa
Quinta de São Sebastião,2016,2646730,Colheita 2016,3.7,160,7.95,Portugal,Lisboa
Francisco Nunes Garcia,1999,1807394,Aragonês 1999,0.0,24,45.0,Portugal,Alentejo
Quinta da Basilia,2017,2085281,Old Vines Super Premium Tinto 2017,4.2,38,37.9,Portugal,Douro
Agro Batoréu,2017,4673738,Terra Silvestre Reserva 2017,0.0,21,8.4,Portugal,Tejo
Marcolino Sébo,2015,2621965,Visconde de Borba Reserva 2015,4.2,71,12.8,Portugal,Alentejo
Casa d'Arrochella,2013,3198897,Grandes Quintas Vinhas do Cerval 2013,4.3,66,21.95,Portugal,Douro
Altas Quintas,2004,1182531,Tinto 2004,4.4,110,21.65,Portugal,Alentejano
Selores,2019,2786497,Tinto 2019,0.0,6,10.95,Portugal,Douro
Monte da Ravasqueira,2013,1648179,Vinha das Romãs Tinto 2013,4.0,1069,21.9,Portugal,Alentejano
Horta Osorio,2014,1626602,Tinto 2014,3.9,647,29.95,Portugal,Douro
Herdade do Sobroso,2015,1925611,Cellar Selection Tinto 2015,4.1,143,18.5,Portugal,Alentejo
Castelo de Azurara,2016,6852725,Alfrocheiro 2016,3.6,27,7.6,Portugal,Dão
Quinta de Arcossó,2019,3110696,Bastardo Tinto 2019,0.0,12,9.0,Portugal,Trás-os-Montes
Rui Reguinga,2016,3819402,Intensus 2016,3.5,227,7.99,Portugal,Alentejano
C. da Silva,1991,1300263,Dalva Colheita Tinto 1991,0.0,0,38.9,Portugal,Douro
Quinta dos Cozinheiros,2015,1571950,Poeirinho 2015,0.0,0,29.5,Portugal,Beiras
Niepoort,2019,2602659,Diálogo em Contramão Tinto 2019,3.6,30,9.3,Portugal,Douro
Lubazim,2016,1378131,Lupucinus Selection 2016,3.9,229,9.32,Portugal,Douro
Quinta de São Sebastião,2013,2646730,Colheita 2013,3.3,53,6.95,Portugal,Lisboa
Monte dos Cabacos,2004,1384849,Colheita Seleccionada Tinto 2004,4.0,48,12.5,Portugal,Alentejo
Picos do Couto,2016,1535739,Reserva 2016,3.6,26,6.9,Portugal,Dão
Caves Velhas,2012,1180688,Cabeça de Toiro Reserva Tinto 2012,3.6,2783,5.35,Portugal,Tejo
Quinta do Vallado,2016,16966,Touriga Nacional 2016,4.0,1122,23.0,Portugal,Douro
Terra Franca,2016,1172331,Tinto 2016,3.0,43,2.75,Portugal,Dão
Souvall,2020,7251689,Reserva Tinto 2020,0.0,1,10.0,Portugal,Beira Interior
Herdade do Menir,2021,2375911,Couteiro-Mor Colheita Tinto 2021,0.0,2,3.5,Portugal,Alentejo
Mapa,2013,1384466,Tinto 2013,4.0,235,20.95,Portugal,Douro
Niepoort,2012,8976,Douro Vertente Tinto 2012,3.8,247,37.5,Portugal,Douro
Vale da Judia,2021,1656893,Tinto 2021,0.0,1,2.95,Portugal,Península de Setúbal
Quinta dos Termos,2017,1189511,Tinto 2017,3.9,734,4.45,Portugal,Beira Interior
Quinta de Pancas,2017,5515829,Grande Reserva Tinto 2017,4.2,35,34.5,Portugal,Lisboa
Douro Boys,2017,1639135,Cuvée 2017,4.7,47,795.0,Portugal,Douro
Herdade Da Fonte Coberta,2015,1737017,Reserva Syrah 2015,4.1,123,14.95,Portugal,Alentejano
Quinta Grande,1997,1893290,Tinto 1997,3.9,110,6.95,Portugal,Ribatejo
Quinta Vale D. Maria,2015,4991244,Valleys Douro Tinto 2015,4.1,880,23.95,Portugal,Douro
Valle de Passos,2015,5557798,Reserva Tinto 2015,4.0,160,16.7,Portugal,Trás-os-Montes
Quinta Nova de Nossa Senhora do Carmo,2017,7664098,Aeternus 2017,4.5,116,138.0,Portugal,Douro
Sagrado,2009,5148631,Vinhas Velhas Tinto 2009,4.4,179,29.5,Portugal,Douro
Desconhecido,2017,6200153,Reserva 2017,4.1,35,15.0,Portugal,Douro
Quinta de Ventozelo,2014,5935915,Essencia 2014,4.4,138,38.9,Portugal,Douro
Quinta da Boavista,2016,4925607,Boa-Vista Reserva 2016,4.4,448,45.0,Portugal,Douro
Couquinho,2017,1209304,Grande Reserva Tinto 2017,0.0,22,52.5,Portugal,Douro
Quinta Grande,2012,2592960,Reserva 2012,0.0,1,34.5,Portugal,Ribatejo
Quinta do Côtto,2015,6259965,Vinha Do Dote 2015,4.2,308,20.0,Portugal,Douro
Quinta da Barca,2014,2869500,Busto Grande Escolha Touriga Nacional 2014,4.1,75,25.0,Portugal,Douro
Mouchão,2013,76439,Tinto 2013,4.3,807,39.0,Portugal,Alentejano
Duas Árvores,2018,3619112,Reserva 2018,4.3,100,31.0,Portugal,Douro
Cortes do Tua,2020,5579352,Reserva Tinto 2020,4.2,93,11.5,Portugal,Douro
Clama,2014,1895801,Reserva 2014,3.9,68,45.0,Portugal,Douro
Fragulho,2019,1271895,Tinto 2019,4.1,31,10.5,Portugal,Douro
Quinta Dona Doroteia,2017,1383581,Reserva 2017,4.3,572,14.5,Portugal,Douro
Alta Pontuação,2019,1443844,Tinto 2019,0.0,17,14.5,Portugal,Douro
Quinta do Portal,2009,18476,Touriga Nacional Douro Red 2009,3.7,71,35.0,Portugal,Douro
Agri-Roncão,2005,1606766,Quinta da Levandeira do Roncão Grande Reserva 2005,4.2,93,19.95,Portugal,Douro
Quinta dos Termos,2017,2169643,Reserva Talhao da Serra 2017,4.2,143,14.08,Portugal,Beira Interior
Quinta Casa Amarela,2013,2280924,Elísio Grande Reserva 2013,4.3,196,53.5,Portugal,Douro
Cantanhede,2011,3879830,2221 Terroir 2011,4.5,337,146.4,Portugal,Bairrada
Palato do Côa,2018,4636636,Vinhas do Côa Tinto 2018,3.8,53,6.0,Portugal,Douro
Solar dos Lobos,2015,1409675,Selection Tinto 2015,3.6,212,6.5,Portugal,Alentejo
Fonte do Ouro,2019,2030089,Tinto 2019,3.8,243,5.5,Portugal,Dão
Mouchão,2012,1243698,Ponte Das Canas 2012,3.8,640,25.0,Portugal,Alentejo
Quinta da Romaneira,2017,7701643,Apontador Syrah 2017,4.5,78,42.5,Portugal,Duriense
Quinta Dona Leonor,2020,1241307,Reserva 2020,0.0,14,15.0,Portugal,Douro
Paulo Laureano,2012,2027650,Touriga Nacional Alentejo Selectio 2012,4.1,141,29.95,Portugal,Alentejo
São Domingos,2012,1391888,Grande Escolha 2012,3.9,78,13.2,Portugal,Bairrada
Lubazim,2017,2140949,Lupucinus Reserva 2017,4.2,145,10.5,Portugal,Douro
Quinta do Grifo (Terras do Grifo),2015,1535474,Grande Reserva Tinto 2015,4.4,315,36.5,Portugal,Douro
Quinta Dona Leonor,2013,1869350,Grande Reserva 2013,4.3,51,28.6,Portugal,Douro
Herdade do Cebolal,2020,2322290,Tinto 2020,3.7,58,10.8,Portugal,Península de Setúbal
Quinta dos Termos,2018,1956157,Reserva do Patrão Tinto 2018,4.2,519,10.95,Portugal,Beira Interior
Quinta do Vale da Perdiz,2016,1155622,Cistus Reserva Tinto 2016,4.0,225,12.5,Portugal,Douro
Caves Transmontanas,2018,1542559,Vértice Grande Reserva Tinto 2018,0.0,23,22.0,Portugal,Douro
Esmero,2016,1149939,Tinto 2016,4.2,87,16.5,Portugal,Douro
Alves de Sousa,2008,1721323,Reserva Pessoal Tinto 2008,4.4,308,65.0,Portugal,Douro
Herdade da Maroteira,2017,1185290,Cem Reis Reserva Syrah 2017,4.7,890,105.0,Portugal,Alentejano
Fiuza,2018,1221836,3 Castas Tinto 2018,3.6,237,3.75,Portugal,Tejo
Kopke,2015,1224262,Douro Reserva Tinto 2015,3.9,202,14.8,Portugal,Douro
Vieira de Sousa,2021,2756213,Unoaked Tinto 2021,0.0,13,13.0,Portugal,Douro
Susana Esteban,2019,5772769,Sem Vergonha 2019,4.1,85,23.9,Portugal,Alentejano
Arrojo,2020,3077883,Tinto 2020,3.6,73,4.7,Portugal,Douro
Herdade do Pombal,2013,1368836,Reserva 2013,4.3,125,16.54,Portugal,Alentejo
Quinta da Pedra Alta,2017,2224280,Reserva Tinto 2017,0.0,17,20.0,Portugal,Douro
Quinta do Cume,2015,1240368,Reserva Tinto 2015,4.1,173,14.4,Portugal,Douro
Campolargo,2020,1957668,Alvarelhão 2020,0.0,9,15.9,Portugal,Bairrada
Quinta do Rol,2011,2646314,Reserva Pinot Noir 2011,0.0,21,24.6,Portugal,Lisboa
Messias,2011,20531,Bairrada Selection Red 2011,3.3,50,4.95,Portugal,Bairrada
Real Companhia Velha,2016,6540907,Séries Tinta Cão 2016,4.2,80,22.5,Portugal,Douro
